Distance,High (GFP),High (TS1),High(TS2),Low (GFP),Low (TS1),Low (TS2)
-1.711677919,0.426892718,0.561760548,0.267979247,0.439388041,0.546784827,0.224413006
-1.709677419,0.427104094,0.562178221,0.26804448,0.439457887,0.547200327,0.224396431
-1.707676919,0.427315283,0.562596479,0.268109262,0.439527761,0.547616879,0.224379524
-1.705676419,0.427526401,0.563015141,0.268173446,0.439597792,0.548034173,0.224362459
-1.703675919,0.427737307,0.563433704,0.268237879,0.439667773,0.548452428,0.224345269
-1.701675419,0.427948529,0.563852631,0.268302287,0.439739347,0.548871006,0.224327774
-1.699674919,0.428160705,0.564272806,0.268366625,0.439810358,0.549289831,0.224310314
-1.697674419,0.42837395,0.564693721,0.268430544,0.439881287,0.549709531,0.224293015
-1.695673918,0.428588043,0.565115514,0.268494083,0.439952374,0.550130087,0.224275941
-1.693673418,0.428803181,0.565538233,0.268557678,0.440023942,0.550552005,0.224258484
-1.691672918,0.42901895,0.565961842,0.268621884,0.440096336,0.550975083,0.22423975
-1.689672418,0.429234845,0.566385992,0.268686323,0.440169093,0.551398784,0.22422111
-1.687671918,0.429450633,0.566810261,0.268750798,0.440241616,0.551823754,0.224202804
-1.685671418,0.429665614,0.567235142,0.268815186,0.440313797,0.552249209,0.224184813
-1.683670918,0.429880904,0.56766053,0.268878855,0.440386627,0.552675423,0.224166521
-1.681670418,0.430096799,0.568086605,0.268941939,0.440459964,0.553102209,0.224147938
-1.679669917,0.430313394,0.568513068,0.269004944,0.440533742,0.553529546,0.224129116
-1.677669417,0.430530406,0.568939799,0.269068016,0.440607419,0.553957618,0.224110032
-1.675668917,0.430748468,0.569367523,0.269130862,0.440681057,0.554386761,0.224090823
-1.673668417,0.430966442,0.569795627,0.269193661,0.440756085,0.554816629,0.224070979
-1.671667917,0.431185799,0.570224243,0.269256986,0.440832121,0.555247713,0.224051242
-1.669667417,0.431405404,0.570653837,0.269320488,0.44090827,0.555680264,0.224031901
-1.667666917,0.431625042,0.571084622,0.269384303,0.440983208,0.556113724,0.224012397
-1.665666417,0.431844772,0.571515687,0.269447943,0.44105856,0.556547801,0.223992674
-1.663665916,0.432064199,0.571947149,0.269511568,0.441134762,0.556982307,0.223972719
-1.661665416,0.432284666,0.572379268,0.269574731,0.441212196,0.55741796,0.223952323
-1.659664916,0.432505932,0.572812454,0.269637803,0.441289506,0.557854509,0.223932163
-1.657664416,0.432727762,0.57324593,0.269700457,0.441366612,0.558291492,0.223912605
-1.655663916,0.432949169,0.573680089,0.269762367,0.44144472,0.558729633,0.223892612
-1.653663416,0.433171109,0.574114552,0.269824141,0.441523636,0.5591691,0.223872431
-1.651662916,0.433394387,0.574549401,0.269886285,0.441602606,0.559608881,0.223851944
-1.649662416,0.433618215,0.574985376,0.26994867,0.441681426,0.560049097,0.223831354
-1.647661915,0.433842057,0.57542176,0.270011112,0.441761018,0.560490262,0.223810794
-1.645661415,0.434066092,0.575858262,0.270073461,0.441841704,0.560932156,0.22378974
-1.643660915,0.434290437,0.576295554,0.27013568,0.441922909,0.56137444,0.223768906
-1.641660415,0.434515521,0.576734146,0.270197819,0.442004177,0.561818758,0.223747991
-1.639659915,0.434740681,0.577173399,0.270259877,0.442085925,0.562264248,0.223727058
-1.637659415,0.434966132,0.577612782,0.270321539,0.442168067,0.562710086,0.223705802
-1.635658915,0.435191261,0.57805193,0.270382891,0.442250218,0.563156897,0.223684756
-1.633658415,0.435415783,0.578491604,0.27044415,0.442332806,0.56360428,0.22366396
-1.631657914,0.435641358,0.57893192,0.270505777,0.442415754,0.564052737,0.223642789
-1.629657414,0.435868864,0.579374125,0.270567341,0.442499262,0.564502188,0.223621193
-1.627656914,0.436097058,0.579817069,0.270628839,0.442584561,0.564952274,0.223599438
-1.625656414,0.436326211,0.580260592,0.270690266,0.442670589,0.565403208,0.223578219
-1.623655914,0.436555286,0.580704666,0.270751682,0.442756687,0.565855085,0.223557276
-1.621655414,0.436784452,0.581149169,0.270813517,0.442842804,0.566307291,0.223536324
-1.619654914,0.437013559,0.581593866,0.270875351,0.442929339,0.566760262,0.223514687
-1.617654414,0.437242863,0.582038445,0.270937032,0.443017287,0.567214612,0.223492603
-1.615653913,0.437472812,0.582483613,0.270997592,0.443105228,0.567670309,0.223470246
-1.613653413,0.437702114,0.582929773,0.271058094,0.443193321,0.568126667,0.223448892
-1.611652913,0.437931665,0.583376417,0.271118668,0.443281927,0.56858356,0.223427831
-1.609652413,0.438162301,0.583824284,0.271179592,0.443372427,0.569041279,0.223406235
-1.607651913,0.438394699,0.584272733,0.271240368,0.443464211,0.569500148,0.223384455
-1.605651413,0.438627708,0.584721242,0.271300869,0.443555444,0.569959951,0.223363011
-1.603650913,0.438859795,0.58517067,0.271360814,0.443645934,0.570420294,0.223341696
-1.601650413,0.439092259,0.585620359,0.271420522,0.443736807,0.570881481,0.22332013
-1.599649912,0.439324917,0.586070254,0.271480174,0.443830012,0.571343301,0.223298011
-1.597649412,0.439558406,0.586521427,0.271540028,0.443924103,0.571806232,0.223276129
-1.595648912,0.43979182,0.586972709,0.271599987,0.444017887,0.572269731,0.223254298
-1.593648412,0.440024356,0.587424458,0.271659525,0.444111773,0.572733991,0.223232839
-1.591647912,0.440258026,0.58787713,0.271719232,0.444207957,0.573199203,0.223211281
-1.589647412,0.440493687,0.588331033,0.271779505,0.444305575,0.573665351,0.223189497
-1.587646912,0.440729793,0.588785168,0.271839638,0.4444029,0.57413255,0.223168093
-1.585646412,0.440966627,0.589239229,0.27189967,0.444500466,0.574601091,0.223146571
-1.583645911,0.441203115,0.589693733,0.271959608,0.444597758,0.575070627,0.223125205
-1.581645411,0.441439917,0.590148786,0.27201962,0.444696477,0.575540621,0.223103502
-1.579644911,0.441677035,0.590604788,0.272079552,0.444796307,0.576011522,0.223081848
-1.577644411,0.44191439,0.59106139,0.272138978,0.444896181,0.576483064,0.223060066
-1.575643911,0.442152124,0.59151858,0.272198166,0.444996925,0.576954881,0.2230383
-1.573643411,0.442389013,0.591976462,0.27225715,0.445098718,0.577427553,0.223016996
-1.571642911,0.442626616,0.592435003,0.272315589,0.445201759,0.577900977,0.222995363
-1.569642411,0.44286499,0.592893909,0.272374017,0.445305398,0.578376142,0.222974069
-1.56764191,0.443103917,0.593353239,0.272432657,0.445409625,0.578852053,0.222953121
-1.56564141,0.443343375,0.593812307,0.272491154,0.44551394,0.579328844,0.222932212
-1.56364091,0.443582256,0.594272013,0.272549396,0.445619092,0.579806329,0.22291138
-1.56164041,0.443822142,0.5947323,0.272607393,0.445725171,0.580284173,0.222890529
-1.55963991,0.444063037,0.595193213,0.272665593,0.445831954,0.580762824,0.222869731
-1.55763941,0.444304589,0.595654912,0.272724139,0.445939268,0.581242366,0.22284883
-1.55563891,0.444547094,0.596117293,0.272782356,0.44604802,0.581723285,0.222827691
-1.55363841,0.444788264,0.596580049,0.272840243,0.446158589,0.58220483,0.222806745
-1.551637909,0.44502959,0.597043989,0.272898138,0.44626834,0.582687209,0.222786165
-1.549637409,0.445272261,0.597509287,0.27295613,0.446379404,0.583170373,0.222765604
-1.547636909,0.445515738,0.597974709,0.273013907,0.446490757,0.583653924,0.222745122
-1.545636409,0.445759803,0.598440032,0.27307172,0.446602669,0.584138606,0.222724706
-1.543635909,0.446002314,0.59890525,0.2731296,0.446716195,0.584624513,0.222704041
-1.541635409,0.446245687,0.59937087,0.273187487,0.446829633,0.585111312,0.222683597
-1.539634909,0.446489445,0.599837113,0.273245243,0.446944002,0.585599352,0.222663671
-1.537634409,0.446734432,0.600304252,0.273302791,0.447059439,0.586087383,0.222644034
-1.535633908,0.446979656,0.600771419,0.27336035,0.447176696,0.586575997,0.222624285
-1.533633408,0.447223806,0.601238998,0.273417779,0.447294495,0.587065957,0.222604915
-1.531632908,0.447468576,0.601707842,0.273475064,0.447412181,0.587556712,0.222585636
-1.529632408,0.447714155,0.602176949,0.273531894,0.447530415,0.5880475,0.222566221
-1.527631908,0.447960631,0.60264632,0.2735888,0.447649507,0.588538869,0.222546537
-1.525631408,0.448207521,0.60311608,0.273644768,0.447770087,0.589031791,0.222526777
-1.523630908,0.448454217,0.603586905,0.273700685,0.447892011,0.589525966,0.222507777
-1.521630408,0.448700645,0.6040582,0.273756664,0.448013808,0.590021064,0.222488935
-1.519629907,0.448948347,0.604530714,0.273812531,0.448136359,0.5905165,0.222470158
-1.517629407,0.449196401,0.605003292,0.273868609,0.44825976,0.591012257,0.222451363
-1.515628907,0.449445295,0.605476267,0.273924459,0.448383988,0.591509426,0.222432712
-1.513628407,0.449692853,0.605949582,0.273980299,0.448509015,0.59200744,0.222414445
-1.511627907,0.44994016,0.606423221,0.274036109,0.448634797,0.592505822,0.222396278
-1.509627407,0.450188386,0.606897254,0.274091991,0.448761621,0.593005142,0.222378688
-1.507626907,0.450438441,0.60737129,0.274148605,0.448890398,0.593505444,0.222361149
-1.505626407,0.450689344,0.607846237,0.274205275,0.449019406,0.594006402,0.222343677
-1.503625906,0.450939503,0.608322112,0.274261137,0.449148793,0.594508007,0.222326295
-1.501625406,0.451189334,0.608798331,0.274316823,0.449278604,0.595010304,0.2223091
-1.499624906,0.45143939,0.609274738,0.274372381,0.449408709,0.595513288,0.222291941
-1.497624406,0.451690512,0.609751999,0.274427332,0.449540451,0.596017934,0.222274815
-1.495623906,0.451941905,0.610229692,0.274482009,0.449672732,0.596522921,0.222257705
-1.493623406,0.452192252,0.610707675,0.274536638,0.449806328,0.597028993,0.222241035
-1.491622906,0.452442372,0.61118619,0.274591453,0.449940434,0.597535662,0.222224684
-1.489622406,0.452693901,0.611665819,0.274646785,0.450075111,0.598043662,0.222208518
-1.487621905,0.45294676,0.612145794,0.274701761,0.450210976,0.598552125,0.222192604
-1.485621405,0.45319992,0.612626138,0.274756292,0.450347687,0.599060435,0.222177017
-1.483620905,0.453452158,0.613106738,0.274810601,0.450485223,0.59956905,0.222161593
-1.481620405,0.453704159,0.613587831,0.274864368,0.450623462,0.600078493,0.222146099
-1.479619905,0.4539564,0.614069136,0.274918241,0.450762443,0.6005895,0.222130943
-1.477619405,0.454209218,0.614551057,0.274972209,0.450902332,0.601101711,0.222116122
-1.475618905,0.454462927,0.615033604,0.275026043,0.451042035,0.601614404,0.222101555
-1.473618405,0.454715895,0.615516523,0.275079945,0.451182497,0.602127771,0.222087351
-1.471617904,0.454968646,0.616000263,0.275133324,0.45132421,0.602641789,0.22207346
-1.469617404,0.455221765,0.616484221,0.275186565,0.451466574,0.603156653,0.222059363
-1.467616904,0.455476856,0.616968724,0.275240195,0.451610505,0.603672544,0.222045499
-1.465616404,0.455732562,0.6174537,0.275293702,0.451754998,0.60418855,0.222031784
-1.463615904,0.45598815,0.617939359,0.275347179,0.451899597,0.604705989,0.222018802
-1.461615404,0.456242812,0.618425184,0.275400741,0.452045106,0.605224827,0.22200637
-1.459614904,0.456497359,0.618911782,0.275453905,0.452191919,0.605743716,0.221993991
-1.457614404,0.45675188,0.619398531,0.275506839,0.452339689,0.606262915,0.221981286
-1.455613903,0.45700762,0.619886536,0.275560004,0.452487855,0.606782831,0.221968689
-1.453613403,0.457263059,0.620374842,0.275613167,0.452636654,0.607303097,0.221956249
-1.451612903,0.457517678,0.620863041,0.275666329,0.452785893,0.607824133,0.221944328
-1.449612403,0.457772871,0.621351268,0.275719536,0.452934974,0.608346233,0.221933354
-1.447611903,0.458028933,0.62184043,0.275772609,0.453085175,0.608869349,0.221922754
-1.445611403,0.458286085,0.622331403,0.275824537,0.453237072,0.60939353,0.22191202
-1.443610903,0.458542855,0.622822696,0.275876161,0.453389387,0.609918659,0.221901817
-1.441610403,0.458798203,0.623313644,0.275927714,0.45354179,0.610444115,0.221891876
-1.439609902,0.459053852,0.623804931,0.275979169,0.45369493,0.610970116,0.221881574
-1.437609402,0.459309877,0.624296333,0.276030814,0.453848149,0.611496816,0.221871733
-1.435608902,0.459565841,0.624788329,0.276082054,0.454002118,0.612024046,0.221861936
-1.433608402,0.459821699,0.625280832,0.276133333,0.454157662,0.612552051,0.221852599
-1.431607902,0.46007736,0.625774055,0.276184302,0.454314058,0.613080534,0.22184393
-1.429607402,0.460333501,0.626267983,0.276235245,0.454471451,0.613609449,0.221835382
-1.427606902,0.460590574,0.626762192,0.276286587,0.454628824,0.614139308,0.2218272
-1.425606402,0.460848501,0.62725699,0.276338153,0.454786429,0.614670478,0.221819284
-1.423605901,0.461106173,0.627752463,0.276389473,0.454944011,0.61520235,0.221811623
-1.421605401,0.46136372,0.628248667,0.27644117,0.455102691,0.615734865,0.221804257
-1.419604901,0.461621245,0.628745302,0.27649259,0.455262439,0.616267902,0.221797405
-1.417604401,0.461879029,0.62924232,0.276543775,0.45542268,0.616801834,0.221790897
-1.415603901,0.462136358,0.629739931,0.276594593,0.455582985,0.617336628,0.221785008
-1.413603401,0.462393403,0.630238326,0.276644782,0.455743655,0.617872073,0.221779466
-1.411602901,0.46265005,0.630737361,0.276695142,0.45590552,0.618408356,0.221774233
-1.409602401,0.462907798,0.63123678,0.276745662,0.456067919,0.618945154,0.221768738
-1.4076019,0.46316539,0.631736022,0.27679624,0.45623091,0.619482291,0.221763453
-1.4056014,0.463423063,0.632235923,0.276846555,0.456394018,0.620019694,0.221758693
-1.4036009,0.463680267,0.632735919,0.276896656,0.456557731,0.620557884,0.221754001
-1.4016004,0.463936796,0.633236499,0.276946565,0.456721457,0.621096526,0.221749521
-1.3995999,0.464193209,0.633737419,0.276996384,0.456885362,0.621636615,0.221745811
-1.3975994,0.464449338,0.634238292,0.277045972,0.457050251,0.62217761,0.221742236
-1.3955989,0.464705997,0.634740602,0.277095485,0.457216048,0.622719427,0.221739605
-1.3935984,0.464962866,0.635244302,0.27714447,0.457381985,0.623261606,0.221736947
-1.391597899,0.465218348,0.635748438,0.277192533,0.457548634,0.623804257,0.221734704
-1.389597399,0.465474481,0.636252661,0.277240647,0.457715582,0.624347067,0.221732613
-1.387596899,0.465731747,0.636757745,0.277289185,0.457882411,0.624891257,0.22173128
-1.385596399,0.465990509,0.637264027,0.277338458,0.458049691,0.625436,0.221730607
-1.383595899,0.466249336,0.637770457,0.277387876,0.458217736,0.62598129,0.221730171
-1.381595399,0.466506846,0.638276645,0.277437357,0.458386245,0.626527228,0.221729443
-1.379594899,0.466764167,0.638782449,0.277486961,0.458554682,0.627074141,0.221729011
-1.377594399,0.467021687,0.639289614,0.277536592,0.458722845,0.627621633,0.221728765
-1.375593898,0.467279131,0.639797609,0.277585957,0.45889126,0.62816946,0.221728794
-1.373593398,0.467536515,0.640306127,0.277635024,0.459060071,0.628718246,0.221729357
-1.371592898,0.467791986,0.640814376,0.277684105,0.459230497,0.629268142,0.221730894
-1.369592398,0.468047118,0.641323301,0.277732721,0.45940145,0.629818347,0.221732796
-1.367591898,0.468302791,0.641833549,0.277780937,0.459571915,0.630369133,0.221735386
-1.365591398,0.468559324,0.642345263,0.277828758,0.459742473,0.63092044,0.221738022
-1.363590898,0.468815539,0.642856838,0.277876586,0.459913974,0.631472112,0.221740509
-1.361590398,0.469070636,0.643368635,0.277924312,0.460085697,0.632024661,0.221743568
-1.359589897,0.46932619,0.643880993,0.277971702,0.460256638,0.632577737,0.221746946
-1.357589397,0.469581813,0.644393465,0.278019382,0.46042806,0.633131109,0.221750641
-1.355588897,0.469837508,0.64490668,0.278066793,0.460599311,0.633685829,0.22175478
-1.353588397,0.470093656,0.645421312,0.278114201,0.460770343,0.634241536,0.221759255
-1.351587897,0.470348259,0.64593618,0.278161725,0.460941494,0.634797455,0.221764393
-1.349587397,0.470602918,0.646450694,0.278209426,0.461112749,0.635353835,0.221769721
-1.347586897,0.470857565,0.646965306,0.278256875,0.461285429,0.635911077,0.221775438
-1.345586397,0.471112944,0.64748068,0.278304232,0.461458166,0.636468738,0.221781435
-1.343585896,0.471369188,0.64799796,0.27835172,0.461631699,0.637027114,0.221787623
-1.341585396,0.471624366,0.648516314,0.278399274,0.461805128,0.637586082,0.22179425
-1.339584896,0.471880148,0.649035512,0.278446865,0.461977712,0.6381454,0.221801125
-1.337584396,0.472135499,0.649554352,0.27849448,0.46215035,0.638706097,0.221808616
-1.335583896,0.472390274,0.650073765,0.278541942,0.462323194,0.639267791,0.22181674
-1.333583396,0.472644415,0.650594065,0.27858915,0.462495868,0.639829585,0.221824933
-1.331582896,0.472898382,0.651114602,0.278636496,0.462668385,0.640391752,0.221834075
-1.329582396,0.473151943,0.651634835,0.278683952,0.462841163,0.640954068,0.221843275
-1.327581895,0.473405153,0.652154697,0.27873147,0.463014112,0.64151712,0.221852465
-1.325581395,0.473658717,0.652676769,0.278778681,0.463186993,0.642081031,0.221862209
-1.323580895,0.473912383,0.653200427,0.278824989,0.463360225,0.642645709,0.221872532
-1.321580395,0.474165354,0.653724064,0.278871656,0.463532776,0.643211212,0.221883146
-1.319579895,0.474418537,0.654248095,0.278918556,0.46370554,0.643777972,0.221894147
-1.317579395,0.474671398,0.654772373,0.278965058,0.463878532,0.644345147,0.221905277
-1.315578895,0.47492463,0.655297918,0.279011434,0.464051943,0.644912615,0.221916363
-1.313578395,0.475178345,0.655824553,0.279057515,0.464224473,0.645480242,0.221927949
-1.311577894,0.475430531,0.65635086,0.279103829,0.464397046,0.646047784,0.22194044
-1.309577394,0.475682081,0.656877596,0.279150158,0.464569983,0.64661598,0.221953212
-1.307576894,0.475933669,0.657405235,0.27919676,0.46474233,0.6471853,0.221966072
-1.305576394,0.476185588,0.657933922,0.279243418,0.464915012,0.647755901,0.221979372
-1.303575894,0.476438714,0.658463323,0.279290551,0.46508546,0.648327163,0.221993444
-1.301575394,0.476690747,0.65899301,0.279337115,0.465256221,0.648899064,0.222007718
-1.299574894,0.476942265,0.659523652,0.279383554,0.465427993,0.649471294,0.222022228
-1.297574394,0.477194277,0.660054644,0.279429923,0.465600145,0.650044242,0.222037081
-1.295573893,0.477446503,0.660586401,0.279476187,0.465772687,0.650617972,0.222052443
-1.293573393,0.477697906,0.661117736,0.279522539,0.46594399,0.651192148,0.222067931
-1.291572893,0.477949425,0.661649914,0.279569508,0.466115542,0.651766276,0.222083507
-1.289572393,0.478200815,0.662182534,0.279616523,0.466287137,0.652341271,0.222099948
-1.287571893,0.478452549,0.66271623,0.279663227,0.466458979,0.652916487,0.222116479
-1.285571393,0.478704668,0.663251625,0.279710102,0.466628986,0.653492515,0.222133316
-1.283570893,0.478956594,0.663787966,0.279756891,0.46679716,0.654070529,0.222150794
-1.281570393,0.479207464,0.664325414,0.279803524,0.466965935,0.654648638,0.222168322
-1.279569892,0.479457273,0.664862785,0.279850019,0.467135382,0.655227104,0.222185979
-1.277569392,0.479706868,0.665399993,0.279896662,0.467305417,0.655805433,0.222203925
-1.275568892,0.479956095,0.66593754,0.279942886,0.467474257,0.656384352,0.222222189
-1.273568392,0.480205872,0.66647692,0.279988811,0.467642696,0.65696474,0.222241096
-1.271567892,0.480455758,0.667016776,0.280034904,0.467811284,0.65754561,0.222260698
-1.269567392,0.48070582,0.667556914,0.280081257,0.46798012,0.658126627,0.222281005
-1.267566892,0.480955567,0.668096863,0.280127728,0.468148921,0.658707696,0.222301298
-1.265566392,0.481204849,0.668637446,0.280174019,0.468317077,0.659289821,0.222321887
-1.263565891,0.481455362,0.669179477,0.280220534,0.468484185,0.659873157,0.222342328
-1.261565391,0.481705356,0.669722488,0.280266914,0.468651,0.660456632,0.22236257
-1.259564891,0.481955493,0.670265752,0.280313576,0.468818037,0.661041004,0.222383399
-1.257564391,0.482205915,0.670810115,0.280360353,0.468983313,0.661626171,0.222404761
-1.255563891,0.482456081,0.671355201,0.280407178,0.469148152,0.66221143,0.222426376
-1.253563391,0.482706955,0.671901616,0.280453846,0.469312369,0.662797312,0.222448323
-1.251562891,0.482957708,0.672448539,0.280501087,0.469477319,0.663384245,0.222470931
-1.249562391,0.483207567,0.672995349,0.280548672,0.469642456,0.663971625,0.222494022
-1.24756189,0.483456931,0.67354287,0.280596199,0.4698066,0.664559695,0.222517189
-1.24556139,0.483707554,0.674091619,0.280643498,0.469970882,0.665148059,0.22254053
-1.24356089,0.483958458,0.674641056,0.280690786,0.47013437,0.665736725,0.222564069
-1.24156039,0.484208391,0.675189987,0.280738361,0.470298804,0.666326835,0.222588132
-1.23955989,0.484457319,0.675740727,0.280785874,0.470461865,0.666916814,0.222612293
-1.23755939,0.484706826,0.676292566,0.280833333,0.470623924,0.667506638,0.22263634
-1.23555889,0.484956423,0.676844711,0.280880895,0.470785484,0.668097495,0.222661058
-1.23355839,0.485205201,0.677397486,0.280928097,0.470946907,0.66868952,0.222686084
-1.231557889,0.485454298,0.67795075,0.280974872,0.47110798,0.669282048,0.22271131
-1.229557389,0.485703294,0.678504957,0.28102173,0.471266741,0.669875772,0.222736479
-1.227556889,0.485953038,0.679059859,0.281068414,0.471425845,0.670469822,0.222762105
-1.225556389,0.486202921,0.679614808,0.281115216,0.471585278,0.671064203,0.222788396
-1.223555889,0.486453108,0.680170472,0.281162383,0.471745327,0.671658466,0.222814987
-1.221555389,0.48670417,0.680727277,0.281210648,0.471904701,0.672253246,0.222841604
-1.219554889,0.486955471,0.681284957,0.281259014,0.472062395,0.672849738,0.222868455
-1.217554389,0.487207551,0.681843489,0.281307552,0.472220248,0.673446608,0.222895533
-1.215553888,0.487459859,0.682403153,0.281356077,0.472378365,0.674043765,0.222922722
-1.213553388,0.487711687,0.682963765,0.281405,0.472536006,0.674640968,0.222950075
-1.211552888,0.487962564,0.683524289,0.281454045,0.472691191,0.675239315,0.222977885
-1.209552388,0.488213549,0.684086109,0.281502631,0.472846224,0.675838525,0.223006315
-1.207551888,0.488464785,0.684648194,0.281551031,0.47300116,0.676438449,0.223034721
-1.205551388,0.488716251,0.685210918,0.281599597,0.473156712,0.677038052,0.223063441
-1.203550888,0.488968479,0.685774603,0.281648435,0.473312056,0.677638806,0.223092221
-1.201550388,0.489220721,0.686338615,0.28169738,0.473465381,0.678240184,0.223120939
-1.199549887,0.489473114,0.686903748,0.281746383,0.473618905,0.678841778,0.223149699
-1.197549387,0.489726539,0.687469372,0.281796024,0.473772269,0.679443941,0.223178875
-1.195548887,0.489979569,0.688035251,0.281845756,0.473925616,0.680047728,0.223208479
-1.193548387,0.490231944,0.68860277,0.281895302,0.474077768,0.680651646,0.22323835
-1.191547887,0.490484475,0.689170797,0.281944797,0.474227951,0.681255568,0.22326806
-1.189547387,0.490737272,0.689739697,0.281993758,0.474378073,0.681860338,0.223298053
-1.187546887,0.49099038,0.690309205,0.282042988,0.474528852,0.682465618,0.223328556
-1.185546387,0.491244072,0.690879114,0.282092356,0.474680219,0.683071254,0.223359326
-1.183545886,0.491498591,0.691449966,0.282142059,0.474829812,0.683677302,0.223389979
-1.181545386,0.49175421,0.692022041,0.282192309,0.474977771,0.684283574,0.223420785
-1.179544886,0.492009381,0.692595198,0.282242541,0.475126718,0.684891177,0.223452298
-1.177544386,0.492264542,0.693168178,0.282292957,0.475275776,0.685499811,0.223484231
-1.175543886,0.492520749,0.693741369,0.282343966,0.475424397,0.686108845,0.223516072
-1.173543386,0.492777958,0.694315056,0.282395281,0.475571491,0.686718857,0.223547287
-1.171542886,0.493036385,0.69489097,0.282446467,0.475717241,0.687328917,0.223578602
-1.169542386,0.493294482,0.695468219,0.282497757,0.475864457,0.687938724,0.223610825
-1.167541885,0.493552674,0.696045656,0.282549368,0.476011819,0.688548813,0.223643465
-1.165541385,0.493810887,0.696623151,0.282600994,0.476157585,0.689160174,0.223675843
-1.163540885,0.494069356,0.697200978,0.282652825,0.476302132,0.689772502,0.223708557
-1.161540385,0.494327992,0.697779957,0.282704822,0.476445601,0.690385585,0.223741248
-1.159539885,0.494586574,0.698359627,0.282756893,0.476589057,0.690999149,0.223773951
-1.157539385,0.494845156,0.698939295,0.282808971,0.476732459,0.691613823,0.223806812
-1.155538885,0.495104159,0.699519542,0.28286122,0.476874981,0.692228793,0.223839741
-1.153538385,0.495364615,0.70010133,0.282913495,0.477018279,0.692843785,0.223872707
-1.151537884,0.495626645,0.700684767,0.28296613,0.477161578,0.69345933,0.223906015
-1.149537384,0.495889753,0.701269357,0.283019333,0.477304799,0.694075086,0.223940037
-1.147536884,0.496152604,0.701854617,0.283072124,0.477447661,0.694690978,0.223974316
-1.145536384,0.496415589,0.702440514,0.283124927,0.477589382,0.695307222,0.224008027
-1.143535884,0.496677464,0.703026266,0.283177943,0.47773103,0.695925124,0.224042033
-1.141535384,0.496940597,0.703612299,0.28323152,0.477871374,0.696544019,0.224076512
-1.139534884,0.497204381,0.704198713,0.283285418,0.478010561,0.697163983,0.224110826
-1.137534384,0.49746937,0.704786073,0.283339441,0.47814893,0.697784172,0.224144425
-1.135533883,0.497736185,0.705374711,0.283393735,0.478286475,0.698403591,0.224178223
-1.133533383,0.49800347,0.705963563,0.283448312,0.478425628,0.699023406,0.224212989
-1.131532883,0.498271331,0.706552694,0.28350297,0.478565319,0.699644607,0.224248372
-1.129532383,0.498539854,0.707143521,0.283557835,0.478705008,0.700266117,0.224284149
-1.127531883,0.498809912,0.707735848,0.283613304,0.47884336,0.700888975,0.22431911
-1.125531383,0.49907962,0.708328578,0.283668544,0.478981259,0.701512291,0.224354341
-1.123530883,0.499348699,0.708921789,0.283723684,0.479119231,0.70213583,0.224389815
-1.121530383,0.499617332,0.709514921,0.283779323,0.479256602,0.702759636,0.224425523
-1.119529882,0.499887366,0.710109647,0.283835296,0.47939339,0.70338355,0.224460829
-1.117529382,0.500159415,0.710705223,0.283891586,0.479529317,0.704008497,0.224495736
-1.115528882,0.500432212,0.711301206,0.283948372,0.479665937,0.704633987,0.224531461
-1.113528382,0.500705557,0.711897442,0.284005344,0.479801811,0.705260212,0.224567582
-1.111527882,0.500979888,0.71249448,0.284062354,0.479937322,0.705887321,0.224604082
-1.109527382,0.501254644,0.713092358,0.284119503,0.48007173,0.706514348,0.2246401
-1.107526882,0.501529965,0.71369077,0.284176747,0.480206656,0.707142105,0.224676022
-1.105526382,0.501805563,0.714289507,0.284233994,0.480342559,0.707771196,0.224711713
-1.103525881,0.502082589,0.714888942,0.284291515,0.480478449,0.708400319,0.224747595
-1.101525381,0.502360334,0.715490478,0.284349145,0.480613185,0.709029585,0.224783989
-1.099524881,0.502639299,0.716093055,0.284407282,0.480746746,0.709659723,0.224820658
-1.097524381,0.502918732,0.716696011,0.284465361,0.480881823,0.710290288,0.224857808
-1.095523881,0.503198451,0.71729899,0.284523833,0.48101684,0.710921028,0.224894911
-1.093523381,0.503480217,0.71790254,0.284583021,0.481150855,0.711552738,0.224932015
-1.091522881,0.503762525,0.718506189,0.284642686,0.481284491,0.712184579,0.224968934
-1.089522381,0.504045331,0.719110522,0.28470252,0.481417318,0.712816979,0.22500595
-1.08752188,0.504328294,0.719715018,0.284762355,0.481549866,0.713450275,0.225042987
-1.08552138,0.50461248,0.720320396,0.284822051,0.481682641,0.714084034,0.225080069
-1.08352088,0.504898651,0.720926815,0.284882191,0.481815802,0.714718213,0.225117995
-1.08152038,0.505186396,0.72153398,0.284942542,0.481948986,0.715353746,0.225155572
-1.07951988,0.505475313,0.722142635,0.2850032,0.482082876,0.71598941,0.225193373
-1.07751938,0.505763666,0.722752536,0.285064441,0.482216984,0.716625147,0.225231247
-1.07551888,0.506052622,0.723363824,0.285126144,0.482350847,0.717261397,0.225268983
-1.07351838,0.506341784,0.7239749,0.285188205,0.482484204,0.717897629,0.225306595
-1.071517879,0.506630972,0.724585883,0.285250259,0.482616937,0.718534415,0.225343935
-1.069517379,0.506921123,0.725196834,0.285312751,0.482749289,0.71917292,0.22538199
-1.067516879,0.507214146,0.725809092,0.285375485,0.482881646,0.719812057,0.225420527
-1.065516379,0.507508176,0.726421607,0.28543824,0.483014083,0.720451711,0.225459148
